Product,Brand,Price,SaleDate,Quantity,Region,RAM,ROM,Year,Month,Day,Revenue,Prev_Quantity,Growth_Rate_%,Trend
Mobile Phone,Toshiba,6941.0,2023-11-25,10,North,32GB,128GB,2023,11,25,69410.0,6,66.67,Forte Hausse
Laptop,Toshiba,141682.0,2023-11-25,10,East,6GB,1TB,2023,11,25,1416820.0,10,0.0,Stable
Mobile Phone,Toshiba,196570.0,2023-11-26,1,North,4GB,512GB,2023,11,26,196570.0,10,-90.0,Baisse
Laptop,Toshiba,115472.0,2023-11-26,4,West,6GB,1TB,2023,11,26,461888.0,1,300.0,Forte Hausse
Laptop,Toshiba,168486.0,2023-11-26,5,Central,32GB,256GB,2023,11,26,842430.0,4,25.0,Forte Hausse
Laptop,Toshiba,20750.0,2023-11-27,8,West,12GB,64GB,2023,11,27,166000.0,5,60.0,Forte Hausse
Mobile Phone,Toshiba,89058.0,2023-11-28,4,West,6GB,1TB,2023,11,28,356232.0,8,-50.0,Baisse
Mobile Phone,Toshiba,166233.0,2023-11-28,7,North,6GB,64GB,2023,11,28,1163631.0,4,75.0,Forte Hausse
Mobile Phone,Toshiba,112623.0,2023-11-29,6,North,6GB,256GB,2023,11,29,675738.0,7,-14.29,Baisse
Mobile Phone,Toshiba,197189.0,2023-11-30,4,North,32GB,128GB,2023,11,30,788756.0,6,-33.33,Baisse
Laptop,Toshiba,43939.0,2023-11-30,7,South,6GB,1TB,2023,11,30,307573.0,4,75.0,Forte Hausse
Laptop,Toshiba,194844.0,2023-12-01,3,East,32GB,128GB,2023,12,1,584532.0,7,-57.14,Baisse
Mobile Phone,Toshiba,189974.0,2023-12-01,4,South,4GB,1TB,2023,12,1,759896.0,3,33.33,Forte Hausse
Laptop,Toshiba,150584.0,2023-12-02,5,North,8GB,512GB,2023,12,2,752920.0,4,25.0,Forte Hausse
Laptop,Toshiba,184395.0,2023-12-03,1,West,4GB,1TB,2023,12,3,184395.0,5,-80.0,Baisse
Mobile Phone,Toshiba,155631.0,2023-12-03,6,North,16GB,512GB,2023,12,3,933786.0,1,500.0,Forte Hausse
Mobile Phone,Toshiba,146738.0,2023-12-05,9,Central,32GB,64GB,2023,12,5,1320642.0,6,50.0,Forte Hausse
Mobile Phone,Toshiba,69787.0,2023-12-05,6,East,8GB,64GB,2023,12,5,418722.0,9,-33.33,Baisse
Mobile Phone,Toshiba,70273.0,2023-12-05,7,North,8GB,1TB,2023,12,5,491911.0,6,16.67,Forte Hausse
Mobile Phone,Toshiba,48102.0,2023-12-06,2,East,12GB,512GB,2023,12,6,96204.0,7,-71.43,Baisse
Laptop,Toshiba,126553.0,2023-12-06,1,West,12GB,256GB,2023,12,6,126553.0,2,-50.0,Baisse
Mobile Phone,Toshiba,163969.0,2023-12-06,10,South,6GB,128GB,2023,12,6,1639690.0,1,900.0,Forte Hausse
Mobile Phone,Toshiba,149038.0,2023-12-06,3,East,4GB,128GB,2023,12,6,447114.0,10,-70.0,Baisse
Mobile Phone,Toshiba,65759.0,2023-12-07,10,Central,6GB,256GB,2023,12,7,657590.0,3,233.33,Forte Hausse
Laptop,Toshiba,131216.0,2023-12-07,1,Central,8GB,512GB,2023,12,7,131216.0,10,-90.0,Baisse
Laptop,Toshiba,58272.0,2023-12-07,6,Central,8GB,64GB,2023,12,7,349632.0,1,500.0,Forte Hausse
Mobile Phone,Toshiba,131712.0,2023-12-07,4,East,16GB,1TB,2023,12,7,526848.0,6,-33.33,Baisse
Mobile Phone,Toshiba,53517.0,2023-12-08,3,Central,32GB,1TB,2023,12,8,160551.0,4,-25.0,Baisse
Mobile Phone,Toshiba,123800.0,2023-12-09,6,Central,16GB,256GB,2023,12,9,742800.0,3,100.0,Forte Hausse
Mobile Phone,Toshiba,69353.0,2023-12-10,5,Central,4GB,64GB,2023,12,10,346765.0,6,-16.67,Baisse
Mobile Phone,Toshiba,46445.0,2023-12-10,10,East,8GB,512GB,2023,12,10,464450.0,5,100.0,Forte Hausse
Mobile Phone,Toshiba,76082.0,2023-12-10,1,Central,32GB,512GB,2023,12,10,76082.0,10,-90.0,Baisse
Laptop,Toshiba,125090.0,2023-12-11,3,North,32GB,64GB,2023,12,11,375270.0,1,200.0,Forte Hausse
Mobile Phone,Toshiba,195194.0,2023-12-11,7,East,16GB,256GB,2023,12,11,1366358.0,3,133.33,Forte Hausse
Mobile Phone,Toshiba,85640.0,2023-12-11,10,West,6GB,256GB,2023,12,11,856400.0,7,42.86,Forte Hausse
Laptop,Toshiba,58057.0,2023-12-12,5,Central,32GB,256GB,2023,12,12,290285.0,10,-50.0,Baisse
Laptop,Toshiba,92425.0,2023-12-13,4,East,32GB,128GB,2023,12,13,369700.0,5,-20.0,Baisse
Mobile Phone,Toshiba,129974.0,2023-12-14,9,North,6GB,256GB,2023,12,14,1169766.0,4,125.0,Forte Hausse
Laptop,Toshiba,91444.0,2023-12-18,4,North,16GB,256GB,2023,12,18,365776.0,9,-55.56,Baisse
Mobile Phone,Toshiba,91959.0,2023-12-18,1,Central,32GB,256GB,2023,12,18,91959.0,4,-75.0,Baisse
Mobile Phone,Toshiba,189106.0,2023-12-19,3,East,4GB,1TB,2023,12,19,567318.0,1,200.0,Forte Hausse
Mobile Phone,Toshiba,15554.0,2023-12-19,8,South,6GB,64GB,2023,12,19,124432.0,3,166.67,Forte Hausse
Mobile Phone,Toshiba,76223.0,2023-12-19,3,West,12GB,128GB,2023,12,19,228669.0,8,-62.5,Baisse
Mobile Phone,Toshiba,90451.0,2023-12-19,2,West,16GB,256GB,2023,12,19,180902.0,3,-33.33,Baisse
Laptop,Toshiba,60670.0,2023-12-19,5,Central,6GB,256GB,2023,12,19,303350.0,2,150.0,Forte Hausse
Mobile Phone,Toshiba,123881.0,2023-12-20,4,East,16GB,1TB,2023,12,20,495524.0,5,-20.0,Baisse
Laptop,Toshiba,60440.0,2023-12-20,2,Central,6GB,1TB,2023,12,20,120880.0,4,-50.0,Baisse
Mobile Phone,Toshiba,105468.0,2023-12-22,3,South,16GB,128GB,2023,12,22,316404.0,2,50.0,Forte Hausse
Laptop,Toshiba,131983.0,2023-12-22,1,Central,12GB,256GB,2023,12,22,131983.0,3,-66.67,Baisse
Laptop,Toshiba,88513.0,2023-12-24,6,East,12GB,64GB,2023,12,24,531078.0,1,500.0,Forte Hausse
Mobile Phone,Toshiba,51893.0,2023-12-24,1,East,4GB,128GB,2023,12,24,51893.0,6,-83.33,Baisse
Mobile Phone,Toshiba,135897.0,2023-12-25,1,West,32GB,64GB,2023,12,25,135897.0,1,0.0,Stable
Laptop,Toshiba,17983.0,2023-12-25,5,South,16GB,512GB,2023,12,25,89915.0,1,400.0,Forte Hausse
Laptop,Toshiba,132608.0,2023-12-25,5,West,8GB,64GB,2023,12,25,663040.0,5,0.0,Stable
Mobile Phone,Toshiba,166510.0,2023-12-25,8,Central,6GB,64GB,2023,12,25,1332080.0,5,60.0,Forte Hausse
Mobile Phone,Toshiba,37636.0,2023-12-27,6,North,32GB,64GB,2023,12,27,225816.0,8,-25.0,Baisse
Mobile Phone,Toshiba,115134.0,2023-12-29,9,West,8GB,128GB,2023,12,29,1036206.0,6,50.0,Forte Hausse
Mobile Phone,Toshiba,104536.0,2023-12-30,4,North,16GB,64GB,2023,12,30,418144.0,9,-55.56,Baisse
Laptop,Toshiba,76888.0,2023-12-30,6,Central,6GB,128GB,2023,12,30,461328.0,4,50.0,Forte Hausse
Laptop,Toshiba,102258.0,2023-12-31,10,North,4GB,1TB,2023,12,31,1022580.0,6,66.67,Forte Hausse
Mobile Phone,Toshiba,166077.0,2023-12-31,10,North,32GB,64GB,2023,12,31,1660770.0,10,0.0,Stable
Laptop,Toshiba,134846.0,2023-12-31,1,South,6GB,1TB,2023,12,31,134846.0,10,-90.0,Baisse
Laptop,Toshiba,64073.0,2024-01-01,6,Central,6GB,64GB,2024,1,1,384438.0,1,500.0,Forte Hausse
Laptop,Toshiba,194567.0,2024-01-01,1,South,16GB,512GB,2024,1,1,194567.0,6,-83.33,Baisse
Mobile Phone,Toshiba,75486.0,2024-01-01,2,South,4GB,512GB,2024,1,1,150972.0,1,100.0,Forte Hausse
Mobile Phone,Toshiba,179669.0,2024-01-01,2,South,6GB,1TB,2024,1,1,359338.0,2,0.0,Stable
Mobile Phone,Toshiba,131095.0,2024-01-01,4,East,8GB,64GB,2024,1,1,524380.0,2,100.0,Forte Hausse
Mobile Phone,Toshiba,16927.0,2024-01-02,10,South,4GB,512GB,2024,1,2,169270.0,4,150.0,Forte Hausse
Laptop,Toshiba,49731.0,2024-01-02,1,North,16GB,64GB,2024,1,2,49731.0,10,-90.0,Baisse
Mobile Phone,Toshiba,134304.0,2024-01-03,9,North,12GB,512GB,2024,1,3,1208736.0,1,800.0,Forte Hausse
Laptop,Toshiba,85595.0,2024-01-03,8,Central,32GB,256GB,2024,1,3,684760.0,9,-11.11,Baisse
Mobile Phone,Toshiba,39166.0,2024-01-04,5,South,4GB,512GB,2024,1,4,195830.0,8,-37.5,Baisse
Mobile Phone,Toshiba,81957.0,2024-01-04,7,North,32GB,1TB,2024,1,4,573699.0,5,40.0,Forte Hausse
Laptop,Toshiba,182196.0,2024-01-04,3,West,6GB,64GB,2024,1,4,546588.0,7,-57.14,Baisse
Mobile Phone,Toshiba,62370.0,2024-01-05,1,Central,16GB,1TB,2024,1,5,62370.0,3,-66.67,Baisse
Mobile Phone,Toshiba,197082.0,2024-01-05,1,South,32GB,1TB,2024,1,5,197082.0,1,0.0,Stable
Laptop,Toshiba,51990.0,2024-01-07,10,West,8GB,64GB,2024,1,7,519900.0,1,900.0,Forte Hausse
Laptop,Toshiba,152541.0,2024-01-07,4,Central,8GB,1TB,2024,1,7,610164.0,10,-60.0,Baisse
Laptop,Toshiba,48289.0,2024-01-07,3,West,32GB,256GB,2024,1,7,144867.0,4,-25.0,Baisse
Mobile Phone,Toshiba,160025.0,2024-01-07,1,West,16GB,512GB,2024,1,7,160025.0,3,-66.67,Baisse
Mobile Phone,Toshiba,64285.0,2024-01-08,3,South,16GB,256GB,2024,1,8,192855.0,1,200.0,Forte Hausse
Mobile Phone,Toshiba,142745.0,2024-01-09,3,Central,6GB,512GB,2024,1,9,428235.0,3,0.0,Stable
Laptop,Toshiba,193609.0,2024-01-10,6,South,4GB,512GB,2024,1,10,1161654.0,3,100.0,Forte Hausse
Laptop,Toshiba,23301.0,2024-01-10,4,West,32GB,256GB,2024,1,10,93204.0,6,-33.33,Baisse
Mobile Phone,Toshiba,79185.0,2024-01-11,10,West,32GB,64GB,2024,1,11,791850.0,4,150.0,Forte Hausse
Laptop,Toshiba,91021.0,2024-01-11,8,Central,12GB,512GB,2024,1,11,728168.0,10,-20.0,Baisse
Laptop,Toshiba,32929.0,2024-01-11,7,North,16GB,1TB,2024,1,11,230503.0,8,-12.5,Baisse
Mobile Phone,Toshiba,187809.0,2024-01-13,1,North,12GB,64GB,2024,1,13,187809.0,7,-85.71,Baisse
Mobile Phone,Toshiba,101361.0,2024-01-14,1,North,32GB,512GB,2024,1,14,101361.0,1,0.0,Stable
Mobile Phone,Toshiba,76258.0,2024-01-14,5,South,32GB,64GB,2024,1,14,381290.0,1,400.0,Forte Hausse
Laptop,Toshiba,5746.0,2024-01-16,3,North,16GB,1TB,2024,1,16,17238.0,5,-40.0,Baisse
Mobile Phone,Toshiba,50577.0,2024-01-16,9,Central,4GB,64GB,2024,1,16,455193.0,3,200.0,Forte Hausse
Laptop,Toshiba,93313.0,2024-01-16,2,South,6GB,64GB,2024,1,16,186626.0,9,-77.78,Baisse
Laptop,Toshiba,150135.0,2024-01-16,9,Central,8GB,512GB,2024,1,16,1351215.0,2,350.0,Forte Hausse
Laptop,Toshiba,76146.0,2024-01-17,9,North,32GB,64GB,2024,1,17,685314.0,9,0.0,Stable
Mobile Phone,Toshiba,145646.0,2024-01-17,5,North,12GB,64GB,2024,1,17,728230.0,9,-44.44,Baisse
Laptop,Toshiba,93943.0,2024-01-17,1,North,6GB,512GB,2024,1,17,93943.0,5,-80.0,Baisse
Mobile Phone,Toshiba,49243.0,2024-01-17,4,North,8GB,1TB,2024,1,17,196972.0,1,300.0,Forte Hausse
Mobile Phone,Toshiba,167900.0,2024-01-18,8,Central,4GB,512GB,2024,1,18,1343200.0,4,100.0,Forte Hausse
Laptop,Toshiba,57435.0,2024-01-19,6,South,16GB,128GB,2024,1,19,344610.0,8,-25.0,Baisse
Mobile Phone,Toshiba,110088.0,2024-01-19,5,South,6GB,128GB,2024,1,19,550440.0,6,-16.67,Baisse
Mobile Phone,Toshiba,76418.0,2024-01-19,9,East,4GB,512GB,2024,1,19,687762.0,5,80.0,Forte Hausse
Laptop,Toshiba,33195.0,2024-01-19,9,Central,6GB,256GB,2024,1,19,298755.0,9,0.0,Stable
Mobile Phone,Toshiba,36130.0,2024-01-20,1,East,32GB,512GB,2024,1,20,36130.0,9,-88.89,Baisse
Mobile Phone,Toshiba,87786.0,2024-01-21,3,East,8GB,64GB,2024,1,21,263358.0,1,200.0,Forte Hausse
Laptop,Toshiba,137500.0,2024-01-21,7,Central,12GB,1TB,2024,1,21,962500.0,3,133.33,Forte Hausse
Mobile Phone,Toshiba,18393.0,2024-01-22,3,North,6GB,256GB,2024,1,22,55179.0,7,-57.14,Baisse
Laptop,Toshiba,123439.0,2024-01-22,9,North,32GB,256GB,2024,1,22,1110951.0,3,200.0,Forte Hausse
Laptop,Toshiba,149387.0,2024-01-22,5,North,16GB,64GB,2024,1,22,746935.0,9,-44.44,Baisse
Laptop,Toshiba,37186.0,2024-01-25,4,West,12GB,512GB,2024,1,25,148744.0,5,-20.0,Baisse
Laptop,Toshiba,35715.0,2024-01-25,4,East,8GB,512GB,2024,1,25,142860.0,4,0.0,Stable
Mobile Phone,Toshiba,93494.0,2024-01-26,1,East,6GB,256GB,2024,1,26,93494.0,4,-75.0,Baisse
Laptop,Toshiba,90021.0,2024-01-30,4,West,8GB,64GB,2024,1,30,360084.0,1,300.0,Forte Hausse
Mobile Phone,Toshiba,22105.0,2024-01-30,7,South,16GB,512GB,2024,1,30,154735.0,4,75.0,Forte Hausse
Mobile Phone,Toshiba,167796.0,2024-01-31,7,South,16GB,128GB,2024,1,31,1174572.0,7,0.0,Stable
Laptop,Toshiba,132152.0,2024-01-31,1,North,16GB,128GB,2024,1,31,132152.0,7,-85.71,Baisse
Mobile Phone,Toshiba,51129.0,2024-02-01,5,East,16GB,256GB,2024,2,1,255645.0,1,400.0,Forte Hausse
Mobile Phone,Toshiba,152745.0,2024-02-03,9,Central,6GB,64GB,2024,2,3,1374705.0,5,80.0,Forte Hausse
Mobile Phone,Toshiba,144524.0,2024-02-03,7,West,32GB,512GB,2024,2,3,1011668.0,9,-22.22,Baisse
Mobile Phone,Toshiba,187398.0,2024-02-04,2,East,8GB,256GB,2024,2,4,374796.0,7,-71.43,Baisse
Laptop,Toshiba,139647.0,2024-02-04,3,South,32GB,512GB,2024,2,4,418941.0,2,50.0,Forte Hausse
Mobile Phone,Toshiba,89800.0,2024-02-06,10,North,32GB,256GB,2024,2,6,898000.0,3,233.33,Forte Hausse
Mobile Phone,Toshiba,137729.0,2024-02-07,1,East,12GB,256GB,2024,2,7,137729.0,10,-90.0,Baisse
Mobile Phone,Toshiba,45876.0,2024-02-08,6,South,6GB,512GB,2024,2,8,275256.0,1,500.0,Forte Hausse
Mobile Phone,Toshiba,60863.0,2024-02-08,7,North,4GB,64GB,2024,2,8,426041.0,6,16.67,Forte Hausse
Mobile Phone,Toshiba,97265.0,2024-02-09,5,Central,8GB,1TB,2024,2,9,486325.0,7,-28.57,Baisse
Laptop,Toshiba,135660.0,2024-02-09,5,West,8GB,128GB,2024,2,9,678300.0,5,0.0,Stable
Laptop,Toshiba,85949.0,2024-02-09,6,South,32GB,128GB,2024,2,9,515694.0,5,20.0,Forte Hausse
Laptop,Toshiba,30725.0,2024-02-09,5,East,8GB,64GB,2024,2,9,153625.0,6,-16.67,Baisse
Mobile Phone,Toshiba,147045.0,2024-02-09,1,North,8GB,64GB,2024,2,9,147045.0,5,-80.0,Baisse
Laptop,Toshiba,55949.0,2024-02-10,2,West,12GB,256GB,2024,2,10,111898.0,1,100.0,Forte Hausse
Laptop,Toshiba,164872.0,2024-02-10,9,East,32GB,256GB,2024,2,10,1483848.0,2,350.0,Forte Hausse
Laptop,Toshiba,184487.0,2024-02-10,5,Central,4GB,128GB,2024,2,10,922435.0,9,-44.44,Baisse
Mobile Phone,Toshiba,38319.0,2024-02-11,2,West,12GB,128GB,2024,2,11,76638.0,5,-60.0,Baisse
Mobile Phone,Toshiba,129288.0,2024-02-11,10,South,16GB,512GB,2024,2,11,1292880.0,2,400.0,Forte Hausse
Laptop,Toshiba,142673.0,2024-02-12,10,East,6GB,256GB,2024,2,12,1426730.0,10,0.0,Stable
Laptop,Toshiba,101081.0,2024-02-13,5,East,32GB,64GB,2024,2,13,505405.0,10,-50.0,Baisse
Mobile Phone,Toshiba,161821.0,2024-02-16,7,West,4GB,128GB,2024,2,16,1132747.0,5,40.0,Forte Hausse
Mobile Phone,Toshiba,157379.0,2024-02-16,5,North,16GB,64GB,2024,2,16,786895.0,7,-28.57,Baisse
Laptop,Toshiba,196337.0,2024-02-16,5,North,4GB,512GB,2024,2,16,981685.0,5,0.0,Stable
Laptop,Toshiba,108610.0,2024-02-16,9,East,32GB,512GB,2024,2,16,977490.0,5,80.0,Forte Hausse
Laptop,Toshiba,176520.0,2024-02-16,1,North,16GB,512GB,2024,2,16,176520.0,9,-88.89,Baisse
Mobile Phone,Toshiba,198628.0,2024-02-17,8,Central,32GB,256GB,2024,2,17,1589024.0,1,700.0,Forte Hausse
Mobile Phone,Toshiba,64752.0,2024-02-17,9,West,6GB,128GB,2024,2,17,582768.0,8,12.5,Forte Hausse
Mobile Phone,Toshiba,188852.0,2024-02-19,4,West,6GB,1TB,2024,2,19,755408.0,9,-55.56,Baisse
Mobile Phone,Toshiba,97902.0,2024-02-19,6,Central,8GB,1TB,2024,2,19,587412.0,4,50.0,Forte Hausse
Mobile Phone,Toshiba,139354.0,2024-02-20,1,Central,4GB,1TB,2024,2,20,139354.0,6,-83.33,Baisse
Laptop,Toshiba,73646.0,2024-02-20,9,North,6GB,128GB,2024,2,20,662814.0,1,800.0,Forte Hausse
Mobile Phone,Toshiba,42299.0,2024-02-21,5,West,4GB,128GB,2024,2,21,211495.0,9,-44.44,Baisse
Laptop,Toshiba,188914.0,2024-02-21,1,East,4GB,1TB,2024,2,21,188914.0,5,-80.0,Baisse
Mobile Phone,Toshiba,48105.0,2024-02-21,3,South,8GB,128GB,2024,2,21,144315.0,1,200.0,Forte Hausse
Mobile Phone,Toshiba,69427.0,2024-02-22,9,South,16GB,64GB,2024,2,22,624843.0,3,200.0,Forte Hausse
Laptop,Toshiba,59902.0,2024-02-22,1,Central,12GB,512GB,2024,2,22,59902.0,9,-88.89,Baisse
Laptop,Toshiba,129960.0,2024-02-22,1,Central,16GB,256GB,2024,2,22,129960.0,1,0.0,Stable
Mobile Phone,Toshiba,83156.0,2024-02-22,1,West,16GB,128GB,2024,2,22,83156.0,1,0.0,Stable
Laptop,Toshiba,92355.0,2024-02-22,3,North,6GB,128GB,2024,2,22,277065.0,1,200.0,Forte Hausse
Mobile Phone,Toshiba,196898.0,2024-02-24,9,North,6GB,64GB,2024,2,24,1772082.0,3,200.0,Forte Hausse
Mobile Phone,Toshiba,30726.0,2024-02-24,5,North,12GB,128GB,2024,2,24,153630.0,9,-44.44,Baisse
Laptop,Toshiba,8210.0,2024-02-24,3,East,12GB,256GB,2024,2,24,24630.0,5,-40.0,Baisse
Mobile Phone,Toshiba,166969.0,2024-02-24,1,North,8GB,256GB,2024,2,24,166969.0,3,-66.67,Baisse
Mobile Phone,Toshiba,40465.0,2024-02-25,4,South,6GB,64GB,2024,2,25,161860.0,1,300.0,Forte Hausse
Mobile Phone,Toshiba,40702.0,2024-02-26,2,South,32GB,1TB,2024,2,26,81404.0,4,-50.0,Baisse
Mobile Phone,Toshiba,168094.0,2024-02-26,2,West,16GB,256GB,2024,2,26,336188.0,2,0.0,Stable
Laptop,Toshiba,178199.0,2024-02-26,4,North,4GB,256GB,2024,2,26,712796.0,2,100.0,Forte Hausse
Mobile Phone,Toshiba,115664.0,2024-02-26,2,South,32GB,1TB,2024,2,26,231328.0,4,-50.0,Baisse
Laptop,Toshiba,165165.0,2024-02-26,2,South,8GB,256GB,2024,2,26,330330.0,2,0.0,Stable
Mobile Phone,Toshiba,48203.0,2024-02-26,9,East,4GB,128GB,2024,2,26,433827.0,2,350.0,Forte Hausse
Mobile Phone,Toshiba,118057.0,2024-02-29,2,North,4GB,256GB,2024,2,29,236114.0,9,-77.78,Baisse
Mobile Phone,Toshiba,100337.0,2024-02-29,1,West,6GB,512GB,2024,2,29,100337.0,2,-50.0,Baisse
Mobile Phone,Toshiba,10587.0,2024-03-02,5,East,16GB,1TB,2024,3,2,52935.0,1,400.0,Forte Hausse
Mobile Phone,Toshiba,153727.0,2024-03-02,7,North,6GB,256GB,2024,3,2,1076089.0,5,40.0,Forte Hausse
Mobile Phone,Toshiba,69494.0,2024-03-02,10,South,8GB,128GB,2024,3,2,694940.0,7,42.86,Forte Hausse
Laptop,Toshiba,82197.0,2024-03-02,1,West,6GB,128GB,2024,3,2,82197.0,10,-90.0,Baisse
Laptop,Toshiba,118415.0,2024-03-04,6,North,16GB,128GB,2024,3,4,710490.0,1,500.0,Forte Hausse
Laptop,Toshiba,8692.0,2024-03-04,8,East,32GB,256GB,2024,3,4,69536.0,6,33.33,Forte Hausse
Laptop,Toshiba,127004.0,2024-03-04,6,East,32GB,64GB,2024,3,4,762024.0,8,-25.0,Baisse
Mobile Phone,Toshiba,116108.0,2024-03-05,9,South,32GB,64GB,2024,3,5,1044972.0,6,50.0,Forte Hausse
Laptop,Toshiba,108718.0,2024-03-05,9,North,4GB,128GB,2024,3,5,978462.0,9,0.0,Stable
Mobile Phone,Toshiba,138585.0,2024-03-06,10,Central,8GB,64GB,2024,3,6,1385850.0,9,11.11,Forte Hausse
Laptop,Toshiba,189618.0,2024-03-09,7,Central,32GB,64GB,2024,3,9,1327326.0,10,-30.0,Baisse
Laptop,Toshiba,139859.0,2024-03-10,10,Central,32GB,128GB,2024,3,10,1398590.0,7,42.86,Forte Hausse
Mobile Phone,Toshiba,98674.0,2024-03-10,2,Central,32GB,512GB,2024,3,10,197348.0,10,-80.0,Baisse
Laptop,Toshiba,6772.0,2024-03-10,7,West,8GB,1TB,2024,3,10,47404.0,2,250.0,Forte Hausse
Laptop,Toshiba,110253.0,2024-03-10,4,North,32GB,512GB,2024,3,10,441012.0,7,-42.86,Baisse
Laptop,Toshiba,43312.0,2024-03-11,5,North,16GB,1TB,2024,3,11,216560.0,4,25.0,Forte Hausse
Laptop,Toshiba,184515.0,2024-03-12,8,West,6GB,256GB,2024,3,12,1476120.0,5,60.0,Forte Hausse
Laptop,Toshiba,60308.0,2024-03-12,10,East,32GB,256GB,2024,3,12,603080.0,8,25.0,Forte Hausse
Mobile Phone,Toshiba,67815.0,2024-03-13,1,Central,12GB,128GB,2024,3,13,67815.0,10,-90.0,Baisse
Mobile Phone,Toshiba,93018.0,2024-03-13,4,Central,4GB,1TB,2024,3,13,372072.0,1,300.0,Forte Hausse
Mobile Phone,Toshiba,5448.0,2024-03-13,2,Central,32GB,64GB,2024,3,13,10896.0,4,-50.0,Baisse
Laptop,Toshiba,17161.0,2024-03-14,6,North,4GB,512GB,2024,3,14,102966.0,2,200.0,Forte Hausse
Mobile Phone,Toshiba,88634.0,2024-03-14,8,North,12GB,64GB,2024,3,14,709072.0,6,33.33,Forte Hausse
Laptop,Toshiba,82448.0,2024-03-15,1,West,16GB,1TB,2024,3,15,82448.0,8,-87.5,Baisse
Mobile Phone,Toshiba,85397.0,2024-03-15,8,North,12GB,128GB,2024,3,15,683176.0,1,700.0,Forte Hausse
Mobile Phone,Toshiba,17921.0,2024-03-16,9,West,12GB,256GB,2024,3,16,161289.0,8,12.5,Forte Hausse
Mobile Phone,Toshiba,117990.0,2024-03-18,10,North,4GB,128GB,2024,3,18,1179900.0,9,11.11,Forte Hausse
Mobile Phone,Toshiba,10745.0,2024-03-18,7,East,6GB,128GB,2024,3,18,75215.0,10,-30.0,Baisse
Laptop,Toshiba,101227.0,2024-03-18,5,West,8GB,128GB,2024,3,18,506135.0,7,-28.57,Baisse
Mobile Phone,Toshiba,63754.0,2024-03-19,6,North,6GB,1TB,2024,3,19,382524.0,5,20.0,Forte Hausse
Mobile Phone,Toshiba,116914.0,2024-03-20,8,North,12GB,64GB,2024,3,20,935312.0,6,33.33,Forte Hausse
Laptop,Toshiba,166297.0,2024-03-21,10,West,12GB,64GB,2024,3,21,1662970.0,8,25.0,Forte Hausse
Mobile Phone,Toshiba,95509.0,2024-03-21,5,North,32GB,512GB,2024,3,21,477545.0,10,-50.0,Baisse
Laptop,Toshiba,149696.0,2024-03-21,5,North,16GB,1TB,2024,3,21,748480.0,5,0.0,Stable
Mobile Phone,Toshiba,62487.0,2024-03-22,6,North,32GB,128GB,2024,3,22,374922.0,5,20.0,Forte Hausse
Mobile Phone,Toshiba,118216.0,2024-03-22,1,East,32GB,256GB,2024,3,22,118216.0,6,-83.33,Baisse
Laptop,Toshiba,193397.0,2024-03-22,9,Central,32GB,256GB,2024,3,22,1740573.0,1,800.0,Forte Hausse
Laptop,Toshiba,163473.0,2024-03-23,10,Central,32GB,256GB,2024,3,23,1634730.0,9,11.11,Forte Hausse
Laptop,Toshiba,19422.0,2024-03-24,6,North,16GB,512GB,2024,3,24,116532.0,10,-40.0,Baisse
Mobile Phone,Toshiba,171976.0,2024-03-25,2,West,32GB,64GB,2024,3,25,343952.0,6,-66.67,Baisse
Mobile Phone,Toshiba,165677.0,2024-03-26,2,South,8GB,128GB,2024,3,26,331354.0,2,0.0,Stable
Laptop,Toshiba,106329.0,2024-03-26,4,West,16GB,512GB,2024,3,26,425316.0,2,100.0,Forte Hausse
Mobile Phone,Toshiba,163066.0,2024-03-27,7,Central,8GB,64GB,2024,3,27,1141462.0,4,75.0,Forte Hausse
Mobile Phone,Toshiba,144593.0,2024-03-27,9,Central,4GB,64GB,2024,3,27,1301337.0,7,28.57,Forte Hausse
Laptop,Toshiba,11693.0,2024-03-27,7,South,6GB,256GB,2024,3,27,81851.0,9,-22.22,Baisse
Laptop,Toshiba,73271.0,2024-03-29,4,North,12GB,64GB,2024,3,29,293084.0,7,-42.86,Baisse
Laptop,Toshiba,10089.0,2024-03-29,10,Central,6GB,1TB,2024,3,29,100890.0,4,150.0,Forte Hausse
Mobile Phone,Toshiba,120552.0,2024-04-01,2,North,32GB,128GB,2024,4,1,241104.0,10,-80.0,Baisse
Mobile Phone,Toshiba,30375.0,2024-04-01,7,South,6GB,128GB,2024,4,1,212625.0,2,250.0,Forte Hausse
Laptop,Toshiba,76273.0,2024-04-01,2,North,6GB,512GB,2024,4,1,152546.0,7,-71.43,Baisse
Laptop,Toshiba,57037.0,2024-04-02,8,North,8GB,128GB,2024,4,2,456296.0,2,300.0,Forte Hausse
Laptop,Toshiba,199694.0,2024-04-02,1,South,32GB,64GB,2024,4,2,199694.0,8,-87.5,Baisse
Mobile Phone,Toshiba,42202.0,2024-04-04,4,South,16GB,1TB,2024,4,4,168808.0,1,300.0,Forte Hausse
Mobile Phone,Toshiba,189395.0,2024-04-04,7,North,12GB,1TB,2024,4,4,1325765.0,4,75.0,Forte Hausse
Laptop,Toshiba,82509.0,2024-04-05,8,West,12GB,128GB,2024,4,5,660072.0,7,14.29,Forte Hausse
Mobile Phone,Toshiba,125572.0,2024-04-05,7,West,32GB,256GB,2024,4,5,879004.0,8,-12.5,Baisse
